2003600	224349	0.4132231404958678
2003600	65693	1.0433548851390184
2003600	51537	0.6028323532983848
2003600	167175	0.4444444444444445
2003600	167018	0.7843137254901961
705195	251607	0.8609271523178808
705195	296002	7.955390334572491
705195	296348	0.18604651162790697
705195	310396	1.0282776349614395
705195	294071	7.383046781287485
705195	224518	0.013696284882725559
705195	165115	4.951126798805322
705195	310718	9.69735182849937
705195	49242	0.519364011402309
705195	251029	2.2329835889157925
705195	121492	0.14919663351185922
705195	195711	0.8018154311649017
705195	136378	0.7633587786259542
705195	94173	9.8989898989899
705195	4032	3.184357541899441
705195	79959	7.820324005891016
705195	310479	6.361474435196195
705195	279358	1.2655774023816118
184784	8117	6.01252572409538
184784	22481	2.8820882830059666
184784	51537	6.099409434558573
184784	224321	4.724079722728305
184784	224349	1.6099507773922799
184784	123083	0.14537902388369678
184784	209799	0.13616339607529035
3518312	13791	1.1004335678957804
3518312	22388	3.333333333333333
3518312	286202	2.4639230373384295
3518312	14452	0.1577152600170503
3518312	7676	1.9983159721617239
3518312	166396	0.16166281755196305
3518312	65150	2.7956989247311825
3518312	28149	9.487941256871409
3518312	238236	4.157303370786517
3518312	209663	8.4
3518312	65581	0.2562885619364025
3518312	144328	0.5605786618444846
3518312	172546	1.1510791366906474
3518312	13514	2.173214106774013
3518312	200917	0.09345794392523364
3518312	232480	0.08662508662508661
3518312	36527	1.2185404248089349
3518312	281516	0.2765486725663717
3518312	42144	0.6109324758842444
3518312	310783	4.24
3518312	224150	1.0
3518312	296375	10.0
3518312	273480	0.21120689655172414
3518312	172981	2.62955804587179
3518312	158088	1.97297040437834
3518312	94314	6.09375
3518312	13874	1.5885809538453401
3518312	22221	7.130738790611365
3518312	157830	0.20198170731707318
3518312	314987	3.820162803713233
3518312	39444	1.2542422059465397
3518312	315832	0.1142204454597373
3518312	295981	0.26660430308699723
3518312	201501	0.13741411617738913
3518312	123506	2.4545454545454546
3518312	72033	0.03754693366708385
3518312	71186	4.903657902779653
3518312	71099	5.426323689744655
3518312	157143	4.990973119238903
3518312	181417	2.059441459320304
3518312	22613	10.0
3518312	51537	1.5513003197037938
3518312	65663	6.0256410256410255
3518312	51423	1.3438694111780105
3518312	209839	0.2071931196247068
3518312	224143	4.480764630665051
3518312	310372	0.24824355971896955
3518312	258225	4.139256358334217
3518312	21357	4.119618334535898
3518312	166467	6.588827978353478
3518312	152139	0.1322845906328209
3518312	181078	0.06969424460431654
3518312	152407	3.2300609800608355
3518312	224349	0.08608815426997246
3518312	272389	2.5120772946859904
3518312	200615	5.0918519920640435
3518312	209866	4.25531914893617
3518312	78783	0.28761061946902655
3518312	237942	1.3240938317391517
3518312	122857	0.5862831858407079
3518312	281303	5.758729126239963
3518312	36899	1.744186046511628
3518312	166749	5.229357798165138
3518312	7726	7.741935483870968
3518312	36959	3.851592753661161
3518312	310536	7.5
3518312	296204	6.363636363636363
3518312	80482	2.872340425531915
3518312	114734	1.6774193548387097
3518312	143988	0.19706198495163024
3518312	267120	4.368485581313047
3518312	137856	3.414634146341464
3518312	180740	4.682131295743114
3518312	210473	0.09300126103404792
3518312	201810	4.199045409318379
3518312	43326	10.0
3518312	315894	3.048128342245989
3518312	85238	3.290151324488983
3518312	156957	8.172711349543405
3518312	255332	0.24330900243309003
3518312	80090	5.826853388747625
3518312	238318	0.2771362586605081
3518312	223689	0.18673218673218672
3518312	295624	0.24457775726811262
3518312	13234	1.7478027753812047
3518312	301596	2.494937009706595
3518312	195378	3.940935490922067
3518312	115039	0.06704304869442484
3518312	253175	4.0761443050468875
3518312	302373	1.1377861961730997
3518312	137514	5.684510585026687
3518312	181199	3.75
3518312	70863	0.039192041000904426
3518312	109124	4.348833498193348
3518312	253040	3.4483061921983724
3518312	209581	5.238799531830673
3518312	223871	2.5997857124544996
3518312	280334	0.4530386740331491
3518312	43335	6.15264932352564
400593	267333	0.47581284694686754
400593	109145	0.47808764940239046
400593	224339	2.6975810541165877
400593	281823	0.48465266558966075
400593	152435	0.3407584195173694
400593	35577	2.839807038597608
400593	109146	0.4794246903715541
400593	37151	0.48348106365834004
400593	166997	0.4827031375703942
400593	51513	0.4786597526924611
400593	252997	1.314533079441956
400593	181276	0.4794246903715541
400593	167175	0.888888888888889
400593	37152	0.48426150121065376
400593	65804	0.43383947939262474
400593	281822	0.477516912057302
400593	65751	0.4884004884004884
400593	310645	0.48212133386902367
2867872	123577	0.05128205128205128
2867872	65760	9.05665803853897
2867872	7790	3.18112575466475
2867872	238500	9.152825518521583
2867872	65658	4.22395588100256
2867872	281722	0.04137360364087712
2867872	281696	4.079739685592321
2867872	37036	8.243120929693445
2867872	252884	9.971038477451387
2652311	79291	9.107142857142858
2652311	237595	9.228571428571428
2652311	223353	2.208029197080292
2652311	266319	0.4336826888326708
2652311	166012	7.5928571428571425
2652311	50595	3.154008438818565
2652311	93510	9.167262330235882
2652311	151416	4.560379423568041
2652311	108160	6.039482884524076
2652311	295280	9.056740151788942
2652311	296429	0.27972027972027974
2652311	309688	6.164182781721253
2652311	36155	9.06791907514451
2652311	180241	6.0794844253490865
2652311	136782	8.321155853185878
2652311	252052	0.4296455424274973
2652311	194672	9.5836376917458
2652311	208957	9.232985235866042
2652312	109316	6.513397976450193
2652312	115294	6.1183094686108985
2652312	267514	3.9938825191252327
2652312	173171	0.06291348826610754
2652312	109318	0.3311245391764883
2652312	123577	7.219960795479377
920793	181224	2.315151515151515
920793	310607	4.3832116933166
920793	238525	6.581603809739891
920793	94476	0.028191703584373742
920793	195554	7.351874244256348
920793	137788	5.472508306751288
920793	65692	4.252919855014095
920793	94456	4.01008064516129
920793	109086	1.488333560687036
2436165	281998	3.235436433300366
2436165	65933	0.547945205479452
2436165	80395	8.854923991430935
2436165	94649	0.47281323877068554
2436165	296412	0.6779661016949152
3518313	238698	0.5128205128205128
3518313	137917	0.5010438413361169
3518313	166037	0.4437869822485207
3518313	36181	0.4437869822485207
3518313	237617	0.4437869822485207
3518313	223380	0.4437869822485207
3518313	208984	0.4437869822485207
3518313	137918	0.5097706032285472
3518313	137894	0.4993757802746567
3518313	22565	0.493421052631579
3518313	65808	0.4920049200492005
3518313	22545	0.498960498960499
3518313	296429	0.3496503496503497
3518313	224411	0.49382716049382713
3518313	310762	0.4995836802664446
3518313	109237	0.4975124378109453
3518313	108194	0.4437869822485207
3518313	295305	0.4437869822485207
3518313	195640	0.4426410918480266
3518313	210006	0.4916018025399427
3518313	296292	0.4909983633387888
615953	303419	5.901007358853924
615953	296426	0.9423996699745973
615953	310812	6.119649433317873
615953	8080	0.015165301789505611
